,acousticness,added_date,danceability,duration,energy,featured,followers,instrumentalness,key,liveness,loudness,mean_popularity,mode,names,num_markets,playlist_id,tempo,time_signature,total_tracks,valence
10,0.03249988155172414,2016-12-12T08:37:01Z,0.4718275862068967,210527.8620689655,0.9094310344827586,False,194470,0.04073153637931036,4.9655172413793105,0.1946103448275863,-4.557551724137934,38.93103448275862,0.9482758620689655,Running to Rock 170-190 BPM,31.53448275862069,1FDRmXIvHqQnTCqN1gK35k,151.84294827586208,4.0,58,0.6082931034482758
11,0.89390243902439,2017-03-03T12:29:43Z,0.6079268292682927,187029.43902439025,0.16264390243902438,True,20425,0.8217073170731708,5.560975609756097,0.12323902439024394,-17.06192682926829,46.97560975609756,0.7317073170731707,Six string peacefulness,59.65853658536585,6zNDAR7uYeIKV7JwDjjJTk,115.06143902439025,3.8048780487804876,41,0.23796341463414628
12,0.5956818181818181,2017-03-03T12:40:05Z,0.5387454545454544,250966.16363636364,0.3060490909090909,False,204772,0.4167567381818182,5.290909090909091,0.1128672727272727,-13.202163636363636,41.018181818181816,0.7090909090909091,Smooth Morning,59.25454545454546,3i3jnTWkJKqDTJHkUSZsRl,118.63189090909088,3.8,55,0.21940181818181825
13,0.1817969825,2016-04-08T11:46:08Z,0.6819249999999999,253717.725,0.691755,False,88,0.014550595249999998,6.175,0.16055500000000003,-9.973500000000001,26.675,0.65,80s Sophisti Pop,42.25,5I4dHisbOJVlOTSamhJ6Td,115.17055000000002,3.925,40,0.76518
14,0.8185325000000002,2017-02-28T06:33:13Z,0.41986875,237438.1375,0.143099625,False,466418,0.8826750000000001,4.525,0.14500999999999997,-20.9266,49.0875,0.675,Sleep Tight,59.9875,1YRQAGw7qVJCLxWFGDsS3l,110.62862499999997,3.85,80,0.12353375000000003
15,0.16041739999999996,2017-03-06T20:24:15Z,0.6473400000000001,231292.82,0.7432200000000002,False,1634825,0.0053583253999999955,5.46,0.14735800000000002,-6.456140000000001,63.78,0.7,Songs to Sing in the Shower,50.56,4TNBeyX7awz89qwtTmh9D4,117.54967999999997,3.98,50,0.6833600000000001
16,0.8324936708860764,2017-01-27T13:16:13Z,0.408792405063291,259872.82278481012,0.12612164556962024,False,199200,0.9009367088607594,4.582278481012659,0.15221012658227848,-21.79601265822786,47.41772151898734,0.5822784810126582,SPA Treatment,56.962025316455694,4TWssDPl7RXSOTRgvzmLcc,103.42034177215189,3.7468354430379747,79,0.11799493670886076
17,0.46409327868852457,2017-01-27T14:49:11Z,0.5611967213114756,246331.31147540984,0.44981967213114765,False,200232,0.011659417213114755,4.901639344262295,0.15279016393442624,-8.869409836065573,54.31147540983606,0.6721311475409836,Spooning,49.40983606557377,3D5kEDz3Kb5rETQbKQpwPH,117.51062295081972,3.9344262295081966,61,0.3263934426229508
18,0.4161033734939761,2017-02-18T21:29:11Z,0.5754819277108435,225908.61445783134,0.512192771084337,False,179629,0.03554603265060242,5.36144578313253,0.1448096385542168,-8.030433734939757,55.10843373493976,0.6867469879518072,Sunday Stroll,51.54216867469879,0sMRTIZrf9NdwDboJUztZn,116.8100602409639,3.9397590361445785,83,0.3838253012048193
19,0.2832654,2016-06-29T05:43:39Z,0.5923599999999998,225977.52,0.6692199999999999,False,20005,0.005661154799999999,5.58,0.196544,-7.472839999999999,25.32,0.82,Svenska sommarklassiker,30.28,2yZNhstdYHx1mEVnXrjcJV,120.52435999999997,3.88,50,0.6480419999999999
20,0.025023389215686274,2017-02-22T08:37:04Z,0.39001960784313716,184219.80392156861,0.8884509803921565,False,10020,0.024196667450980397,4.8431372549019605,0.21030000000000004,-5.141941176470587,26.470588235294116,0.5490196078431373,Svensk punk,46.6078431372549,4jIQL21RisjikA3msb4MMu,136.97982352941176,4.0,51,0.5660000000000001
21,0.7462756385542169,2017-02-22T08:51:41Z,0.4492253012048195,254605.63855421686,0.17404289156626515,False,57335,0.8663975903614464,5.253012048192771,0.16291204819277108,-20.220228915662645,45.8433734939759,0.5783132530120482,Targeted,58.48192771084337,2Bvlkog2Zv2JyILSse0uB9,117.03327710843374,3.855421686746988,83,0.15045060240963853
22,0.09521845714285714,2017-02-21T14:57:55Z,0.6606571428571429,247031.91428571427,0.8073142857142858,False,23480,0.028845765714285713,6.228571428571429,0.19423142857142853,-5.725342857142858,52.91428571428571,0.5714285714285714,The Bachelor Party!,51.57142857142857,1nP0HJC26ExIkAnoP2X05o,121.66171428571428,4.0,35,0.6332285714285716
23,0.3515485714285715,2017-02-21T14:50:30Z,0.6024000000000002,208623.64285714287,0.5561285714285715,False,115629,0.06052832828571429,5.8428571428571425,0.17785142857142852,-9.733042857142856,30.057142857142857,0.6,The Black Power Mixtape 1967-1975,30.857142857142858,6qb9c23ViXw9TBEgRBthF3,120.73455714285717,3.857142857142857,70,0.6992400000000001
24,0.3344320547945205,2017-03-03T08:11:25Z,0.5624383561643834,236831.2602739726,0.558739726027397,False,54766,0.031120989863013693,5.616438356164384,0.15565068493150686,-7.468493150684931,52.082191780821915,0.821917808219178,The New Waltz,50.64383561643836,1s64M8taVohjKotpcBlz0s,115.08109589041098,3.8904109589041096,73,0.4203219178082192
25,0.0964430766233766,2017-02-21T13:03:08Z,0.7156883116883117,227607.84415584416,0.7820909090909091,False,650291,0.011820211038961038,5.038961038961039,0.1941480519480519,-5.4167922077922075,60.935064935064936,0.6103896103896104,Throwback Party,40.51948051948052,5hv1itwgNPSUvte2YhPVkB,122.35972727272733,4.0,77,0.709987012987013
26,0.13938118181818185,2017-02-21T14:08:13Z,0.6860227272727274,212461.70454545456,0.7694545454545456,False,86946,0.07388644227272728,5.7272727272727275,0.16538636363636358,-5.208431818181818,66.56818181818181,0.4318181818181818,Träning,52.97727272727273,2BgVZaiDigaqxTbZEI2TpE,119.73879545454547,4.0,44,0.4968409090909091
27,0.12186642058823531,2016-10-04T07:30:35Z,0.5504411764705882,233126.29411764705,0.7834852941176473,False,30067,0.13797087602941177,5.720588235294118,0.20704852941176474,-6.8745882352941186,34.19117647058823,0.5294117647058824,Ultimate Halloween,35.23529411764706,1t9mj3y3HVmTf8QMfk4s2W,120.90247058823527,3.985294117647059,68,0.4832338235294117
28,0.13318603846153848,2016-12-13T08:55:40Z,0.5595769230769231,228460.07692307694,0.7221538461538459,False,27152,0.023169971153846152,3.423076923076923,0.19209615384615383,-5.34423076923077,44.23076923076923,0.8461538461538461,Wa-oh-wa-oh!,44.03846153846154,2TM7c0aQPBqu8iEfxM2aXT,127.63438461538463,4.0,26,0.5094615384615384
29,0.1272569032258065,2017-03-03T10:21:04Z,0.7257419354838711,267755.77419354836,0.693290322580645,False,818358,0.26587720435483875,5.209677419354839,0.1447935483870968,-7.20891935483871,54.20967741935484,0.4838709677419355,Weekend Hangouts,50.435483870967744,5Oo5QuAOjjXMMXphFqC6eo,117.8539516129032,3.935483870967742,62,0.4349822580645161
30,0.4562969700000002,2017-02-13T15:01:42Z,0.5542999999999999,265392.83,0.3870027999999999,False,158582,0.6679339020000001,5.38,0.14426100000000003,-13.815979999999998,39.45,0.57,Workday Lounge,58.79,19uVLpMdgv0Dy3LvpYx4LA,120.69460000000001,3.98,108,0.264835
31,0.07145885773195874,2016-12-13T08:33:26Z,0.4941030927835052,282826.6082474227,0.7630206185567013,False,137888,0.03855326309278351,5.525773195876289,0.19251752577319586,-7.642402061855673,53.608247422680414,0.711340206185567,Workday: Rock Classics,45.01030927835052,3ChGYhKK8R2PM1pb7xNvNp,120.231,3.9381443298969074,97,0.5455670103092786
32,0.36630809999999997,2017-01-20T09:38:24Z,0.6174100000000002,244515.28,0.5851200000000001,False,579,0.04747752139999999,5.75,0.15698900000000002,-9.486959999999998,27.81,0.47,Workday – Soul,36.17,0UUovM2yGwRThZSy9BvADQ,114.07634000000003,3.92,118,0.694818
33,0.24772242200000005,2015-03-06T15:28:55Z,0.5627499999999998,224654.82,0.6549890000000002,False,489,0.0466033859,5.57,0.18252900000000005,-7.497899999999995,26.81,0.63,Women of Sweden,34.24,2EaYMuzaVSdPjJOqg77E2E,117.17628999999997,3.97,100,0.4625740000000001
34,0.15650702325581398,2017-01-16T08:09:47Z,0.6591279069767445,205288.03488372092,0.7245697674418604,False,594962,0.0010535852325581395,5.755813953488372,0.17175813953488375,-5.3245697674418615,69.75581395348837,0.6395348837209303,Wake Up Happy,52.30232558139535,0186RkeoJsHWEQy0ssDAus,114.44255813953492,4.0,86,0.48402790697674414
35,0.27361221269841274,2014-10-10T07:44:53Z,0.5715873015873015,215584.31746031746,0.6170968253968252,False,4073,0.08073551317460317,5.111111111111111,0.17787777777777777,-7.786825396825397,13.587301587301587,0.6031746031746031,Kvinnor att ha koll på 2014,38.682539682539684,1m6DKwKNM1YLcm3OX6RzJg,120.74622222222222,3.9682539682539684,63,0.38982539682539674
36,0.18131589795918365,2017-03-03T09:48:09Z,0.5933673469387755,198510.81632653062,0.6762755102040817,False,56117,0.0009630163265306123,4.653061224489796,0.16967959183673473,-6.182612244897959,55.61224489795919,0.4897959183673469,Made in Sweden,56.57142857142857,6GSUSUzR45WuDjkXG5qAvS,117.39863265306123,3.9591836734693877,49,0.46242857142857147
37,0.1332354054054054,2017-02-24T16:17:05Z,0.6631891891891893,206015.83783783784,0.7304864864864865,False,1359666,0.010232727297297298,4.4324324324324325,0.15292162162162162,-5.499216216216216,78.02702702702703,0.6486486486486487,Happy Hits!,44.729729729729726,65V6djkcVRyOStLd8nza8E,114.90532432432431,4.0,37,0.5317567567567567
38,0.20853730612244897,2017-03-03T12:46:50Z,0.6506326530612245,209171.6530612245,0.7127142857142859,False,55537,0.0003003838775510204,5.326530612244898,0.17931632653061222,-7.000020408163266,47.44897959183673,0.3877551020408163,Ord och inga visor,55.244897959183675,0QA97ewKAJYyNwFSF8IvUF,114.15495918367341,3.979591836734694,49,0.5553061224489796
39,0.6711333333333332,2015-11-27T15:08:39Z,0.4797333333333333,230338.5,0.3491933333333333,False,2821,0.134930795,4.866666666666666,0.11857000000000001,-11.200133333333333,30.9,0.7666666666666667,Morning Melancholia,36.56666666666667,3sypdObjwMFRGgYMGQuGdA,115.83056666666668,3.8666666666666667,30,0.21205333333333334
40,0.1728448,2017-01-04T15:45:35Z,0.637,234106.6,0.6357200000000002,False,177596,0.0015661156,5.28,0.15695200000000004,-6.01316,52.28,0.8,The PMS Playlist,52.16,5Q5x5M64Pfx91sHIFOIMLG,119.43484000000001,4.0,25,0.4457320000000001
41,0.6946862068965518,2015-09-21T14:48:01Z,0.5251034482758621,241357.27586206896,0.3580689655172413,False,46309,0.09877038689655172,6.482758620689655,0.12786206896551727,-10.615103448275862,47.96551724137931,0.6551724137931034,A Peaceful Rush Hour,48.275862068965516,1JuNz66smduff5fVQs0y66,126.8656206896552,3.896551724137931,29,0.33736896551724144
42,0.10868473269230766,2017-01-06T06:07:51Z,0.6022884615384616,214613.36538461538,0.7637115384615385,False,0,0.0248739375,3.9615384615384617,0.17141730769230773,-5.5644807692307685,33.5,0.75,Middag hos mig,35.40384615384615,1OL9sHukbhFyx2pcpjhOfF,125.71109615384617,4.0,52,0.542923076923077
43,0.11848314285714286,2017-01-20T10:11:21Z,0.711614285714286,226505.72857142857,0.6907571428571426,False,33881,0.001966183857142857,5.5285714285714285,0.17505142857142855,-6.633457142857143,31.785714285714285,0.5857142857142857,Svensk reggae,41.614285714285714,2RfPkUQXkM1q26WZfiVTII,119.71992857142858,4.0285714285714285,70,0.7465142857142858
44,0.6559893333333335,2016-05-05T13:33:28Z,0.4904666666666667,217330.23333333334,0.32798333333333335,False,7311,0.052195235000000006,4.4,0.14029,-12.097800000000001,32.5,0.9333333333333333,Jag ger dig min morgon,33.06666666666667,0HSUCrxZvBAVtpgezdwpXU,110.77089999999998,3.8666666666666667,30,0.3264666666666667
45,0.04402099285714285,2017-03-02T14:00:18Z,0.517452380952381,222100.7619047619,0.8397142857142857,False,18541,0.026441843809523816,5.190476190476191,0.1971047619047619,-4.96747619047619,42.54761904761905,0.7619047619047619,Spela Shoreline!,37.523809523809526,2DjelmZuNqJgU1hLw15s8Z,130.5902619047619,4.0,42,0.5990952380952381
46,0.16668268000000006,2017-02-02T14:02:20Z,0.61726,182876.36,0.8459199999999999,False,7090,0.00014675199999999997,4.88,0.21640400000000007,-4.695200000000002,38.84,0.64,Schlagerfest,43.02,1kGqcPfJUQRgOymDdeWJ1O,132.62526000000003,4.0,50,0.7108400000000001
47,0.8532142857142859,2017-01-30T15:20:21Z,0.4383809523809524,197639.02380952382,0.18149642857142856,False,114420,0.8540309523809524,5.0,0.13939523809523816,-19.056952380952374,36.07142857142857,0.5714285714285714,An Instrumental Sunday,45.54761904761905,7C49D2hDFRiWLcyFL8oCWN,121.72483333333334,3.761904761904762,42,0.20555
48,0.47455684920634916,2013-11-18T08:26:24Z,,155468.82539682538,0.4704285714285715,False,434,0.055322437777777775,5.317460317460317,0.21570317460317462,-10.900730158730155,6.079365079365079,0.6507936507936508,Inside Spotify,44.44444444444444,22eKI71U5EFKhnxBeCoZNw,115.84553968253971,,63,
49,0.13026336363636365,2014-03-20T14:17:55Z,0.6514242424242425,250620.39393939395,0.7296666666666668,False,125673,0.0018022748484848485,5.212121212121212,0.18429393939393937,-7.5127878787878775,44.303030303030305,0.6060606060606061,One Hit Wonders: 90's,41.93939393939394,2OO2FMP428cs3VNMfQ3gwQ,117.93339393939395,4.0,33,0.6407878787878785
50,0.32629868421052627,2012-05-21T09:33:47Z,0.6238684210526316,236051.55263157896,0.6059000000000001,False,8845,0.013888170263157891,5.026315789473684,0.22707105263157895,-7.152947368421051,24.57894736842105,0.6842105263157895,38 Great Female Duets,35.78947368421053,1xAmEtLT8c17IisGUa1f4M,122.84321052631577,3.8684210526315788,38,0.49929999999999997
51,0.11500819512195123,2012-05-21T11:11:31Z,0.6542682926829269,230116.0243902439,0.7567073170731708,False,26584,0.0005884668292682928,5.487804878048781,0.15641951219512198,-5.983414634146342,33.68292682926829,0.6585365853658537,Best of Boybands and Girl Groups,43.41463414634146,7oTMBMLu6EI4l163C9fkhg,115.29146341463418,4.0,41,0.7037804878048782
52,0.6974253125,2014-12-09T09:07:15Z,,205068.46875,0.32486249999999994,False,243,0.0007747165625000001,4.4375,0.14103749999999998,-11.477593749999999,17.46875,1.0,Jul på svenska,43.71875,5QJWqaFakKuM6oAr6v9U2f,117.42062499999999,,32,
53,0.11638916749999995,2016-06-30T14:06:20Z,0.6529999999999998,225954.025,0.7394499999999999,False,1970,0.046116345,5.1,0.2042375,-6.015275000000001,40.9,0.7,Pride-pepp,38.4,2HnqwHBeadxS8DD0Sh7x5j,115.820425,4.0,40,0.5625250000000002
54,0.18119069999999998,2016-04-15T10:18:58Z,0.6116,179349.2,0.789975,False,14254,0.0007074025,4.8,0.1891025,-6.348725,25.15,0.625,Eurovision Party,37.025,3ywq3AN0EzeEN6XYCHsIw9,126.636725,4.0,40,0.68085
55,0.102736245,2015-07-22T08:32:42Z,0.6284500000000002,217210.25,0.7877499999999998,False,131956,0.0031052947500000002,5.825,0.19002999999999998,-4.99215,44.275,0.525,Beach Party,30.375,0jR3M0teVxZsGc45ypth6q,126.33835000000002,4.0,40,0.6547249999999999
56,0.2074652,2013-08-06T07:24:17Z,0.5128,249154.6,0.7337,False,26,0.004593989000000001,7.0,0.13898000000000002,-6.540699999999999,36.0,0.5,Johnossi,26.4,5MkJ5KSzz4wmCpIFvM6pFT,121.8173,4.1,10,0.36878
57,0.43438036999999996,2013-08-06T07:22:15Z,0.5176999999999999,240304.0,0.6439999999999999,False,67,0.11092946300000002,5.3,0.19899999999999998,-7.8046999999999995,37.2,0.9,Håkan Hellström,32.4,2CTBt2glXb1wEzUa6wCbWU,120.67170000000002,3.8,10,0.5140999999999998
58,0.43603000000000003,2013-08-06T07:27:41Z,0.48649999999999993,218175.9,0.6069,False,34,0.000808915,5.3,0.17289000000000002,-6.222599999999999,44.9,0.8,Rodriguez,57.0,52JrW4dL2mDe1Dneq0vH1I,108.7699,4.0,10,0.575
59,0.1804244,2013-08-06T07:29:08Z,0.4021,266151.9,0.6928000000000001,False,19,0.018026155,4.8,0.14745999999999998,-6.686,54.5,0.7,Of Monsters and Men,55.0,4pL8YJw0ts5YcpxEgl1LiL,109.6935,3.9,10,0.28490000000000004
60,0.34920999999999996,2013-08-06T07:45:19Z,0.5372999999999999,237934.6,0.5949,False,53,0.025237915000000007,5.7,0.13510000000000003,-7.323099999999999,56.3,0.7,Alicia Keys,59.9,3zxOlGe8vWwQA8eLRXBqTY,111.82890000000002,3.9,10,0.29239999999999994
61,0.22267130000000002,2013-08-06T07:46:21Z,0.5053000000000001,235623.9,0.7435000000000002,False,12,0.002299163,4.4,0.2711900000000001,-6.1772,37.4,1.0,Daniel Adams-Ray,45.2,6c51ZkUk7wO3Icy2sW3jvA,127.98819999999998,4.0,10,0.48410000000000003
62,0.253195,2013-08-06T07:49:20Z,0.6483,255521.0,0.6982999999999999,False,18,0.0008198999999999999,4.5,0.2544,-6.619400000000001,60.2,0.6,Kendrick Lamar,58.6,4lwqQxljF1Rge3X4eMzdza,119.1259,4.0,10,0.44110000000000005
63,0.014685,2013-08-06T07:51:04Z,0.7364999999999999,291726.8,0.7716,False,9,0.10743370000000001,6.4,0.19237,-6.533000000000001,38.4,0.4,Disclosure,45.3,5grxWts6M4gvPZFrWSNOBl,129.3989,3.9,10,0.6127
64,0.2684568,2013-08-06T07:54:08Z,0.5311,207188.0,0.5547,False,36,0.000124638,6.2,0.23923999999999998,-6.6616,51.5,0.2,Miguel,59.0,67zOV0qxT0TT8JEHZDCBDd,115.52309999999997,4.0,10,0.4002
65,0.39338339999999994,2016-12-15T00:35:34Z,0.4953399999999999,259977.5,0.5289199999999998,False,63782,0.0012754056000000003,3.98,0.16084200000000004,-8.663939999999998,26.28,0.82,Soulful Christmas,37.5,5RGsna5N7SbeDe5ZmySwIm,118.1186,3.8,50,0.34991000000000005
66,0.36340850574712663,2017-02-22T00:19:03Z,0.5991379310344829,262538.6551724138,0.49326436781609206,False,295894,0.024686503218390814,5.988505747126437,0.16922298850574707,-9.233022988505748,43.45977011494253,0.5517241379310345,Soul Coffee,37.41379310344828,5xb0yJS0ZQn8FhLa3YO1fs,106.99981609195405,3.9310344827586206,87,0.45105632183908045
67,0.2895986153846153,2016-08-28T16:16:46Z,0.6921384615384617,263553.8461538461,0.6706123076923078,False,155012,0.023969023076923068,6.061538461538461,0.18932307692307687,-7.392123076923077,46.58461538461538,0.6307692307692307,We <3 MJ,57.43076923076923,5vXZqs7xcTA44iTyZGPamu,117.04399999999995,3.9846153846153847,65,0.6212846153846153
68,0.13444688524590173,2017-03-03T14:06:57Z,0.6118524590163935,202974.18032786885,0.7460655737704915,False,597858,0.002183128032786885,5.360655737704918,0.18791147540983605,-5.182918032786884,69.73770491803279,0.6557377049180327,"Young, Wild & Free",50.47540983606557,444MDFpUraOidJU5nTYI6n,116.36267213114758,3.9836065573770494,61,0.45366229508196737
69,0.14197655714285715,2015-02-13T16:24:11Z,0.6643428571428575,241449.8,0.7254285714285716,False,6142,0.03852825385714286,4.757142857142857,0.1808442857142857,-6.3312,43.51428571428571,0.6857142857142857,Welcome Home,41.9,0LqjAibgbS9ep32zZrDcAN,118.07141428571434,4.014285714285714,70,0.586377142857143
70,0.13761144,2017-03-03T13:48:04Z,0.7084199999999998,227023.9,0.7227199999999999,False,711849,0.037639670599999994,5.48,0.18314799999999998,-6.234439999999999,48.8,0.7,Feminist Friday,41.1,10tWpKJz21X6PnqMKJ2mBY,116.03594,4.0,50,0.6348479999999997
71,0.19628365384615384,2014-12-19T14:06:35Z,0.7164423076923079,260182.11538461538,0.5633846153846153,False,5385,0.002079655961538462,5.173076923076923,0.15704423076923077,-7.509942307692308,41.71153846153846,0.38461538461538464,Genuine R&B,51.84615384615385,68zIbo6XemOzCkpkSsc8uD,107.78988461538461,3.980769230769231,52,0.6362499999999999
72,0.12561451612903227,2014-10-07T07:26:56Z,0.6499032258064514,218528.67741935485,0.7691612903225805,False,59386,0.02281937064516129,4.451612903225806,0.19948387096774195,-6.172354838709677,42.774193548387096,0.6129032258064516,Happy Birthday,38.61290322580645,308XaMs32UvSIvjM3B1MAs,119.08616129032258,4.032258064516129,31,0.5948870967741936
73,0.16761600000000001,2015-01-12T12:30:31Z,0.6538571428571427,226013.85714285713,0.7264571428571428,False,1466,0.003220714571428571,5.228571428571429,0.16504857142857146,-6.448142857142858,40.42857142857143,0.7428571428571429,Walk The Dog,37.97142857142857,2mADaSxlIcxRDSG9e9vLlh,121.07277142857139,3.9714285714285715,35,0.5744285714285713
74,0.08974986274509807,2014-02-10T09:56:40Z,0.6552352941176469,244548.568627451,0.7551764705882353,False,56,0.048279973921568624,4.392156862745098,0.19833921568627452,-5.716392156862746,48.23529411764706,0.7450980392156863,Tagga För OS,41.666666666666664,0uZg7go8TKu5hpv1L6CJ4y,126.53362745098039,4.0,51,0.6141764705882353
75,0.25259732857142847,2017-01-18T09:16:15Z,0.5481142857142859,244580.4714285714,0.6494285714285715,False,9296,0.035838542000000015,4.014285714285714,0.19374428571428576,-9.840628571428573,33.857142857142854,0.7285714285714285,70s Road Trip,36.08571428571429,7o5DgFQtyxvlZuXR6mJ8O7,124.71608571428571,3.9571428571428573,71,0.6864000000000001
76,0.2629617733333333,2012-02-08T11:27:32Z,0.55684,224362.16,0.6708093333333335,False,13,0.05538203959999998,4.906666666666666,0.20003599999999988,-8.091613333333338,18.386666666666667,0.72,Annorlunda Kärlekslåtar,32.92,1cddSHoeIrE3m0i8TqYNbn,123.09324000000001,3.92,75,0.5549613333333334
77,0.10181894945945942,2012-02-08T11:17:06Z,0.5510675675675674,228749.56756756757,0.776243243243243,False,37,0.018383819054054052,4.527027027027027,0.24252702702702697,-5.871297297297295,32.972972972972975,0.6216216216216216,Fuck Valentine!,31.12162162162162,5Dn14a8hNIhT3NLLjUUBGL,119.79705405405406,3.9594594594594597,74,0.5450405405405404
78,0.12920736842105263,2012-02-08T12:15:04Z,0.5326315789473683,212482.34210526315,0.7628421052631579,False,19,0.007750873421052631,4.578947368421052,0.15286052631578947,-5.568289473684212,19.57894736842105,0.6842105263157895,Valentine anger,36.078947368421055,1apRF10Iufr0NBBiF1u7E5,125.72963157894733,4.0,38,0.5997105263157895
79,0.38089022307692316,2012-02-06T14:12:44Z,0.4794615384615385,213319.3076923077,0.5893846153846154,False,32,0.04068889153846153,4.5,0.15253846153846154,-7.838999999999999,20.653846153846153,0.8076923076923077,Det är så tråkigt och trist utan dig,35.07692307692308,7qeSmszUjRBWOwHzlxfEXt,124.43446153846152,3.8461538461538463,26,0.48000000000000004
80,0.3501641739130435,2012-02-06T13:47:57Z,0.556217391304348,231050.95652173914,0.5553608695652175,False,21,0.00677124347826087,5.043478260869565,0.1426913043478261,-8.964521739130436,22.26086956521739,0.782608695652174,Inget är större än KÄRLEKEN,34.91304347826087,2PMlGn5a2jxukdhCYQyQvG,111.45217391304347,3.9565217391304346,23,0.4640521739130434
81,0.47153108108108105,2012-09-05T09:39:58Z,0.5283513513513515,249274.97297297296,0.4568378378378378,False,258,0.02181115189189189,5.162162162162162,0.16234054054054056,-9.605324324324327,12.702702702702704,0.8108108108108109,Fars Dag,33.972972972972975,3qDxM0fQTDm9UyAMGzRPQw,121.68199999999999,3.864864864864865,37,0.3765297297297297
82,0.302190223,2012-06-28T09:30:50Z,0.5284899999999999,209046.09,0.603595,False,65,0.0393777933,5.58,0.195588,-9.62022,8.77,0.74,Folk & Rock 200 favoriter,43.42,3cC0Hnr7idCemR4JxOh2lI,121.92852000000002,3.88,200,0.5953200000000003
83,0.3788215639344262,2012-11-06T05:16:09Z,0.5411475409836066,249513.75409836066,0.5582524590163935,False,2916,0.13446151032786882,5.180327868852459,0.1975655737704918,-8.322606557377048,21.081967213114755,0.5737704918032787,The Critics Choice 2012,33.63934426229508,24HEIuw8etbkitpDCxZ1dQ,117.48814754098365,3.901639344262295,61,0.4123868852459016
84,0.1945473272727273,2012-05-23T08:37:40Z,0.6014242424242424,207750.42424242425,0.7624848484848483,False,170,0.06518225696969694,5.757575757575758,0.31688484848484844,-6.445818181818182,15.030303030303031,0.6666666666666666,EM Fotboll 2012,26.03030303030303,0NYlvGXveeyvhb5G80LPtA,125.90566666666666,3.878787878787879,33,0.6510606060606059
