"","X","acousticness","artists","danceability","duration","energy","id","instrumentalness","key","liveness","loudness","mode","names","popularity","preview_url","speechiness","tempo","time_signature","valence","cluster","pc1","pc2","membership.1","membership.2","membership.3","membership.4","membership.5","membership.6","membership.7"
"1",0,0.987,"Deep Divers",0.239,331843,0.0107,"1tPGSiwtvmMVAqmniJ7oHp",0.916,7,0.0912,-29.827,0,"Sea Of Silence",39,"https://p.scdn.co/mp3-preview/4b77c40b289080cc6e5016cc39fde8f972b83953?cid=4a1a457d14c0445a96e7021a5523905b",0.0315,100.031,4,0.138,1,-4.66393713353791,-1.61093553450547,0.945298193841105,0.00873719317452324,0.00873719462826233,0.0110158366065537,0.0087371931767931,0.00873719462803983,0.00873719394472241
"2",1,0.201,"Sheryl Crow",0.608,238733,0.938,"1tpShM80HMT9vKjRiA3EzW",0.00407,2,0.966,-4.544,1,"Merry Christmas Baby - Live",12,"https://p.scdn.co/mp3-preview/052fb458e56162f410e92793f11f3a6c1cd045a5?cid=4a1a457d14c0445a96e7021a5523905b",0.198,96.064,4,0.756,2,1.60484486066025,1.79647519087014,0.0285793144131366,0.177821666662229,0.177821658929363,0.0823123718455543,0.17782166665009,0.177821658930571,0.177821662569056
"3",2,0.247,"RedOne",0.69,207720,0.702,"1TPUbLdzpfgF7wrPEXIAAB",0,11,0.262,-6.103,1,"Don't You Need Somebody (feat. Enrique Iglesias, R. City, Serayah & Shaggy)",64,"https://p.scdn.co/mp3-preview/7e91506026ba3900f6394c9a4de82da77f204f79?cid=4a1a457d14c0445a96e7021a5523905b",0.0901,92.996,4,0.592,2,1.44106547585946,0.399149492919715,0.00612107209436755,0.197002582895497,0.197002530007096,0.00886614727624324,0.197002582813171,0.197002530014884,0.197002554898741
"4",3,0.861,"John Moreland",0.389,254619,0.208,"1tQGRq2WOBXjL3JWdWMONg",7.76e-06,2,0.192,-11.669,1,"You Don't Care for Me Enough to Cry",40,"https://p.scdn.co/mp3-preview/c305d06bef43a04f8768c99aa1c0de809e29a8c3?cid=4a1a457d14c0445a96e7021a5523905b",0.0359,90.346,4,0.227,1,-1.7068340190808,-0.339884813819724,0.227416984223138,0.146647669111957,0.146647696276385,0.0393446014407475,0.146647669154684,0.146647696272256,0.146647683520832
"5",4,0.0372,"Placebo",0.387,254760,0.898,"1TqmZVIyeD4aN4Wa0wbnfy",4.04e-05,8,0.11,-6.835,1,"Pure Morning",54,"https://p.scdn.co/mp3-preview/42be861caeeb76ac7b66b09f284218c61e547337?cid=4a1a457d14c0445a96e7021a5523905b",0.0675,81.354,4,0.197,2,0.781115409340226,-1.11829879687453,0.0140104714135744,0.19537395935544,0.195373930127469,0.00911980575757253,0.195373959310294,0.195373930131696,0.195373943903954
"6",5,0.725,"Good Morning",0.645,240000,0.922,"1TquBahz02HCaxj8jy5tTo",0.877,4,0.184,-5.333,0,"Cab Deg",44,"https://p.scdn.co/mp3-preview/f3464ab234b07ec35e251970b874a078a6668487?cid=4a1a457d14c0445a96e7021a5523905b",0.0289,126.31,4,0.831,2,0.74636428850017,-0.419751023327104,0.0288021540000947,0.190638355695307,0.190638342529223,0.0180061008365476,0.190638355674898,0.190638342531668,0.190638348732261
"7",6,0.0623,"Talking Heads",0.646,259600,0.88,"1Tr4K5MU5XYE44umXGDndd",0.157,2,0.355,-7.753,1,"Once In A Lifetime",37,"https://p.scdn.co/mp3-preview/2fb67a5637d045875d2c12cd7be7ffe3a0c65d06?cid=4a1a457d14c0445a96e7021a5523905b",0.0637,116.916,4,0.804,2,1.71741765329015,0.35635307386551,0.00321489076016472,0.198367671227327,0.198367597732844,0.00494693910210654,0.198367671112287,0.19836759774373,0.198367632321541
"8",7,7.28e-05,"Oasis",0.316,463120,0.879,"1tRlCCMVLSVQrrN9PPgtf0",0.000176,11,0.103,-3.206,0,"D'You Know What I Mean?",21,"https://p.scdn.co/mp3-preview/721b11ba6bd69378034c7b6ee6045aa5cb29b39b?cid=4a1a457d14c0445a96e7021a5523905b",0.0422,80.036,4,0.235,2,0.224470659579184,-1.31547846655098,0.0509239650657954,0.182210264596023,0.182210264373556,0.0380247125068539,0.182210264595637,0.182210264373667,0.182210264488467
"9",8,0.000123,"Jay Robinson",0.804,358200,0.912,"1TScJLsDWzDVBFpCU5vJDo",0.829,3,0.0681,-7.863,0,"Heiss",20,"https://p.scdn.co/mp3-preview/71d988f627707a18a1ad56539908b4eb7d01f6df?cid=4a1a457d14c0445a96e7021a5523905b",0.0592,123.993,4,0.6,2,0.857143882788641,-0.441045187053837,0.0270332365845127,0.189887408386577,0.189887392617999,0.0235297613836187,0.189887408361836,0.189887392620237,0.189887400045219
"10",9,0.872,"Aretha Franklin",0.161,200600,0.409,"1TSjS0q24cPW2S4pYj2wEK",0.000679,8,0.705,-9.532,1,"Nessun Dorma",26,"https://p.scdn.co/mp3-preview/d23983c39b4653c2e56310e415a92091afee18b8?cid=4a1a457d14c0445a96e7021a5523905b",0.0335,80.348,4,0.11,1,-1.7073770970626,-0.25926117522694,0.179419108862174,0.144487955858411,0.144487975029576,0.0981410633177197,0.144487955888465,0.144487975026784,0.144487966016871
"11",10,0.107,"Rihanna",0.688,191600,0.325,"1Tt4sE4pXi57mTD1GCzsqm",0,5,0.0837,-8.083,0,"Needed Me",77,"https://p.scdn.co/mp3-preview/c37edba61cea297d567dfcbc362a1e69932967d6?cid=4a1a457d14c0445a96e7021a5523905b",0.251,110.888,4,0.274,2,0.639211307411538,-0.0541136769024014,0.0156196488419533,0.193490416003428,0.193490389296326,0.016928338711806,0.193490415962177,0.193490389300194,0.193490401884115
"12",11,6.88e-06,"Shining",0.418,409613,0.967,"1TtdHZ4KvN56LCt9evBUaL",0.294,4,0.0762,-5.165,0,"Han Som Hatar Människan",28,"https://p.scdn.co/mp3-preview/b726ce8717ff268c87861e8fb7eddc7324d388ae?cid=4a1a457d14c0445a96e7021a5523905b",0.0799,125.028,4,0.0744,2,0.40723423550928,-1.90874502612385,0.0309322244913376,0.190498027612299,0.190498023312692,0.0165776483122058,0.190498027606067,0.190498023313312,0.190498025352086
"13",12,0.00676,"BIGBANG",0.649,237584,0.827,"1TTiZwoorWMR4KmaI0irjU",0,5,0.916,-3.465,1,"SOBER",52,"https://p.scdn.co/mp3-preview/201b23bee105a6d9426406b72f169b6fcebb7834?cid=4a1a457d14c0445a96e7021a5523905b",0.0838,129.963,4,0.474,2,2.20446484578509,0.212440889859409,0.0171475424235917,0.190699020156346,0.19069900195895,0.0293574028509332,0.19069902012766,0.190699001961652,0.190699010520868
"14",13,0.98,"Tony Lieberman",0.549,166000,0.0516,"1TtJJ7YP6JCQ3aH8PQpreD",0.933,5,0.126,-21.652,1,"The Christmas Song",38,"https://p.scdn.co/mp3-preview/035e28f7fb415e9d87e98fa2d01605bb661df85d?cid=4a1a457d14c0445a96e7021a5523905b",0.0589,61.047,4,0.174,1,-3.50132971553224,-0.0844587283762995,0.729555269853586,0.043890941010942,0.0438909475040945,0.0509900086553076,0.0438909410210644,0.0438909475031561,0.0438909444518491
"15",14,0.000817,"Blindside",0.54,192213,0.959,"1TTOAw90zzNWKnUgzzcvZW",0,8,0.376,-3.775,1,"Pitiful",42,"https://p.scdn.co/mp3-preview/e4d0ba0c7a4f64afc08d7cb7a931a3671c709be8?cid=4a1a457d14c0445a96e7021a5523905b",0.0452,131.83,4,0.486,2,2.04995768544582,-0.319735926877495,0.00276554208527602,0.19867128435399,0.198671216941946,0.00387820674865036,0.198671284249337,0.198671216952103,0.198671248668698
"16",15,0.889,"Carly Simon",0.42,229973,0.353,"1tTOZjvzrkQSSf6XZFS2AY",5.53e-05,9,0.107,-10.154,1,"All The Things You Are",25,"https://p.scdn.co/mp3-preview/52a0fc58e2abe85578dc5b2d97df0f1febf89d7c?cid=4a1a457d14c0445a96e7021a5523905b",0.0294,111.938,4,0.267,3,-1.38844778023274,-0.148529364386661,0.1141485359364,0.168639977474808,0.168640011706697,0.0426514900203648,0.168639977528614,0.168640011701622,0.168639995631495
"17",16,0.927,"Aulis Sallinen",0.174,447120,0.00679,"1TTy8OzzrQSXKndYzV9Ep2",0.783,5,0.149,-34.542,1,"Sunrise Serenade, Op. 63",0,"https://p.scdn.co/mp3-preview/aef58e0196f302e61aa6accd17593e87aa93db25?cid=4a1a457d14c0445a96e7021a5523905b",0.0371,70.284,3,0.0741,1,-5.82205764004593,-1.04386656445529,0.820788273727394,0.0250998456082277,0.0250998491759274,0.0537124892009049,0.0250998456138446,0.025099849175415,0.0250998474982864
"18",17,0.437,"Kyle Tuttle",0.471,168867,0.862,"1tuJyZqZy0P34uPcwVFoo7",0.966,2,0.304,-6.721,1,"Bobcat On the Banjo",32,"https://p.scdn.co/mp3-preview/2d3bd8d75cf3531e75d45b0759a66501559b14c6?cid=4a1a457d14c0445a96e7021a5523905b",0.0335,142.928,4,0.956,2,0.829513757759696,-0.510248475321064,0.0380767006080044,0.187346930569698,0.187346922528916,0.0251886668886862,0.187346930557189,0.187346922530089,0.187346926317417
"19",18,0.908,"Bibio",0.359,152333,0.286,"1TVd8FHpeg1Afa92kaO0kR",0.0036,9,0.109,-10.172,0,"Petals",61,"https://p.scdn.co/mp3-preview/5e1ff5772c07c211284b82c5912ad7131d6b77fe?cid=4a1a457d14c0445a96e7021a5523905b",0.0338,152.205,4,0.224,3,-0.848176091936976,-1.06341081138499,0.096441270502816,0.174530412841469,0.174530433944187,0.0309066118611094,0.1745304128747,0.174530433941092,0.174530424034627
"20",19,0.482,"Christon Gray",0.526,310467,0.525,"1tVrxVVCZNHLHcVG47vbgC",1.97e-05,6,0.0908,-9,1,"Arena (The Final Hour)",38,"https://p.scdn.co/mp3-preview/155219020ad99fe14534bf9463acf38675a34209?cid=4a1a457d14c0445a96e7021a5523905b",0.0304,74.982,4,0.443,2,-0.345195573894434,-0.0350207354809568,0.020485672073194,0.193491235272151,0.193491231915872,0.0120581600169103,0.193491235267293,0.193491231916046,0.193491233538534
"21",20,0.00107,"System Of A Down",0.404,235600,0.923,"1twBt7aZiy7HWPG025QGuP",0.0163,0,0.0637,-4.235,0,"Aerials",63,"https://p.scdn.co/mp3-preview/cd66c5a171ce4b98fa7e810a2f4d60885cd6ba1a?cid=4a1a457d14c0445a96e7021a5523905b",0.0547,81.058,4,0.231,2,1.28385163576016,-1.35500192564483,0.01586205037773,0.19487189265057,0.194871855982367,0.00977857915295626,0.194871892593596,0.194871855987858,0.194871873254922
"22",21,0.129,"Sam Hunt",0.749,190240,0.854,"1TwLKNsCnhi1HxbIi4bAW0",0,8,0.0262,-5.245,1,"House Party",70,"https://p.scdn.co/mp3-preview/877a12d7a1a0684d7d5474d697aca910a7b11e2b?cid=4a1a457d14c0445a96e7021a5523905b",0.0503,103.952,4,0.841,2,2.40407340494991,0.310702402749493,0.00564793143904891,0.197355758419878,0.197355686336068,0.00757345889625171,0.197355758307418,0.19735568634676,0.197355720254575
"23",22,0.0753,"Trentemøller",0.416,294867,0.51,"1TWWBQrFvHv1aQaIyxOPKL",0.0207,0,0.979,-12.241,0,"... Even Though You're With Another Girl - Live in Copenhagen",30,"https://p.scdn.co/mp3-preview/8b784d4ac6e03809d2c629d45c12fe8dadb18282?cid=4a1a457d14c0445a96e7021a5523905b",0.0335,139.486,3,0.051,3,-0.107534626022888,-0.691896937695589,0.0758686468529828,0.170566697181321,0.170566706222888,0.0712978443507575,0.170566697195577,0.170566706221536,0.170566701974937
"24",23,0.00313,"Spurz",0.694,214154,0.832,"1TxMgBSWMGqKvG7lFfOCCc",0.725,2,0.0847,-7.766,1,"Palace",10,"https://p.scdn.co/mp3-preview/269426860317317774640d343a268c2b0da3772a?cid=4a1a457d14c0445a96e7021a5523905b",0.0397,130.013,4,0.154,2,0.297112771939271,-0.765579133042914,0.0353520196866466,0.188031950720418,0.188031947689668,0.0244882343671542,0.188031950715879,0.188031947690128,0.188031949130105
"25",24,0.12,"Dean",0.885,211987,0.502,"1txxiPalFPdvOlav28ktmZ",0,5,0.104,-5.619,0,"Pour Up",41,"https://p.scdn.co/mp3-preview/37fac2cf2a8f0db9661dd24bc812a50e55802dae?cid=4a1a457d14c0445a96e7021a5523905b",0.0641,126.979,4,0.775,2,1.6871652764887,1.00006601701936,0.0037299249793356,0.197773307539166,0.197773242436201,0.00740370208112429,0.197773307438303,0.197773242445719,0.197773273080152
"26",25,0.253,"Kathleen Edwards",0.531,270147,0.807,"1Ty25HMeqQY4jC2V7finre",0.0101,2,0.125,-6.5,1,"Change The Sheets",24,"https://p.scdn.co/mp3-preview/1d997bb9f57a5be78aaef02d31498a2844de54c8?cid=4a1a457d14c0445a96e7021a5523905b",0.0465,129.885,4,0.218,2,0.550889059891531,-0.663758061334599,0.00712188818212084,0.197381897474719,0.197381877225481,0.00596867565330728,0.19738189744367,0.19738187722833,0.197381886792373
"27",26,0.403,"Imad Royal",0.722,182548,0.64,"1TzdGkxfaKMPZjxYO4hq18",0,6,0.111,-6.516,0,"Losing It All",40,"https://p.scdn.co/mp3-preview/3d44cfa32d3aa899a2cf2b3fe90836ea02f74b13?cid=4a1a457d14c0445a96e7021a5523905b",0.0466,92.97,4,0.131,2,0.370619911593681,0.124099419926195,0.00951362859853065,0.196127202143131,0.196127181608339,0.00985041261722203,0.196127202111371,0.196127181611446,0.19612719130996
"28",27,0.159,"Zager & Evans",0.423,194640,0.569,"1tZKGPW5QatZz0Ps8J820x",0.0114,8,0.153,-5.574,0,"In the Year 2525 (Exordium & Terminus)",45,"https://p.scdn.co/mp3-preview/4a1235417bb52cd5c11491ad92d2a49a67a8acac?cid=4a1a457d14c0445a96e7021a5523905b",0.0322,123.829,4,0.494,2,0.833360037770195,-0.584446745734664,0.00356716097201716,0.198741842485231,0.198741798044819,0.00272373905286918,0.198741842416616,0.198741798051383,0.198741818977064
"29",28,0.388,"Big Sean",0.611,271693,0.611,"1u0MOgWF1bbylVxpJG2ZjB",0,8,0.113,-8.751,1,"Owe Me",73,"https://p.scdn.co/mp3-preview/2cbc1016a01c7456956e070435e1434ff50c2502?cid=4a1a457d14c0445a96e7021a5523905b",0.143,142.187,4,0.378,2,0.804364745332918,-0.709650568132451,0.00899824808605867,0.196734898115678,0.196734867409507,0.00732733902357666,0.196734898068052,0.196734867413678,0.196734881883449
"30",29,0.138,"Guns N' Roses",0.45,355267,0.941,"1u1DBObkLFscNCpRpXbYb9",0.123,6,0.108,-4.725,1,"Sweet Child O' Mine",57,"https://p.scdn.co/mp3-preview/bc71c8443b455bac9f962b6d11100cfe469a111b?cid=4a1a457d14c0445a96e7021a5523905b",0.0489,125.138,4,0.651,2,1.55843916624749,-1.19966634948502,0.00561108623620972,0.198044826800404,0.198044769520632,0.00416492471228789,0.198044826711267,0.198044769528826,0.198044796490374
"31",30,0.765,"Horace Silver",0.478,294840,0.521,"1U1vBvFOfGJP2MLwj1OmOH",0.0672,5,0.108,-14.244,0,"Cookin' At The Continental",25,"https://p.scdn.co/mp3-preview/86352df0be88204336ae8da55e2e4a4ecb626773?cid=4a1a457d14c0445a96e7021a5523905b",0.0369,128.01,4,0.624,3,-0.793189563924464,0.0551192524173714,0.0410653209010407,0.187270459635559,0.187270481538094,0.0225823254489075,0.187270459670117,0.187270481534346,0.187270471271936
"32",31,0.983,"Cee Cee James",0.434,347533,0.109,"1U236FYzQEdMWn1hMM0gQn",0.000376,1,0.114,-15.279,1,"So Grateful",43,"https://p.scdn.co/mp3-preview/0d211e1adad0909d0bbe472a26f04f0e81f1efb9?cid=4a1a457d14c0445a96e7021a5523905b",0.0355,93.659,4,0.247,1,-2.29988070939387,-0.451532288061819,0.409777611148313,0.107590094992488,0.107590113896102,0.0522718660320242,0.107590095022122,0.107590113893181,0.10759010501577
"33",32,0.924,"6LACK",0.391,205490,0.322,"1u4orOe6gYxeE9xKpv11Qi",1.29e-06,3,0.0934,-9.809,1,"First Fuck",65,"https://p.scdn.co/mp3-preview/c4e2c0b6dea687ce86e62af93ff004aba8acb88f?cid=4a1a457d14c0445a96e7021a5523905b",0.0628,83.947,4,0.45,3,-0.893965250703402,-0.312912598934439,0.0895118330796915,0.176653446737678,0.176653458565231,0.0272209032683323,0.176653446756454,0.176653458563437,0.176653453029176
"34",33,0.774,"Casino Versus Japan",0.609,299040,0.366,"1u4qLLYs866O1PArVR5pPs",0.951,1,0.219,-14.752,1,"Aquarium",48,"https://p.scdn.co/mp3-preview/5ff80eabbe3dec131b6c9100e853f4677341b89c?cid=4a1a457d14c0445a96e7021a5523905b",0.0532,75.008,3,0.491,1,-1.7477849439911,-0.418266832304541,0.318780696562462,0.127036865821528,0.127036877845242,0.0460349438895982,0.127036865840323,0.127036877843416,0.127036872197431
"36",35,0.000126,"New Found Glory",0.492,231253,0.881,"1U57cDOAvIRFeDQCIbW6VI",8.44e-06,2,0.256,-4.14,1,"Failure's Not Flattering",37,"https://p.scdn.co/mp3-preview/33687d1ee59f98cb68edf67230917eac9941c838?cid=4a1a457d14c0445a96e7021a5523905b",0.0441,156.089,4,0.703,2,2.09078225569412,-0.487123041083138,0.0033243716212161,0.198520843714606,0.198520778614911,0.00407157455322631,0.198520843612894,0.198520778624284,0.198520809258862
"37",36,0.00807,"Armin van Buuren",0.59,192307,0.647,"1u6LOWtdWA2wwa3CryIBsS",4.3e-05,6,0.0921,-5.06,0,"Another You",60,"https://p.scdn.co/mp3-preview/889732a1a7a16ddec7524ba5e9f778fe0a5fb124?cid=4a1a457d14c0445a96e7021a5523905b",0.033,127.979,4,0.404,2,1.53396570086143,-0.717860094298412,0.00240342645345783,0.199106280435596,0.199106197582744,0.00206538103028438,0.199106280307135,0.199106197595614,0.199106236595168
"38",37,0.00375,"Blair",0.545,295000,0.884,"1U8JPa1ORhtcZmtduIXjZU",0.107,3,0.133,-3.628,0,"Planetary",49,"https://p.scdn.co/mp3-preview/01f5c6c0c13cb6b3a8791dde6fe1def8ea4d4464?cid=4a1a457d14c0445a96e7021a5523905b",0.0392,125.056,4,0.461,2,1.65739257714582,-0.998816016864069,0.00228476761817035,0.199163099897114,0.199163013405434,0.00189995177653798,0.199163099762792,0.199163013418262,0.199163054121689
"39",38,0.482,"Cyndi Lauper",0.729,184200,0.533,"1UaJU1iRJoH32kAIUZouOi",0,7,0.242,-5.792,1,"Home for the Holidays",15,"https://p.scdn.co/mp3-preview/fbfa25dc5a45e547fad64ae39dc02c31a652e20f?cid=4a1a457d14c0445a96e7021a5523905b",0.0369,106.874,4,0.517,2,0.415571447659718,1.1218616265642,0.00748409880923045,0.195199180426565,0.195199168179566,0.01652003002729,0.19519918040807,0.195199168181294,0.195199173967985
"40",39,0.168,"The Notorious B.I.G.",0.898,230013,0.588,"1uAwfDonpvw6Z4OsITZzzA",0,9,0.349,-5.697,1,"Hypnotize",50,"https://p.scdn.co/mp3-preview/6c82bab2eb5e947c1635d528e7872db6e9509132?cid=4a1a457d14c0445a96e7021a5523905b",0.296,93.927,4,0.688,2,1.49328283645764,1.80258222323943,0.0069881291408426,0.192962945384512,0.1929629014005,0.0281972552497669,0.192962945316016,0.192962901406987,0.192962922101376
"41",40,0.205,"The Doobie Brothers",0.641,219533,0.481,"1UBxiGQ2blRKft3csoK9H8",3.03e-06,0,0.0752,-15.68,1,"Takin' It To The Streets",42,"https://p.scdn.co/mp3-preview/2a1f09acc86c8f8076187df4e302290ac27352d0?cid=4a1a457d14c0445a96e7021a5523905b",0.0316,146.255,4,0.917,2,0.806960926764874,0.41354021702933,0.0138034869713649,0.194196646709443,0.194196618214441,0.015213351580478,0.194196646664965,0.194196618218365,0.194196631640943
"42",41,0.912,"Roy Hargrove",0.399,325587,0.307,"1UceH3dNaxzKSG4qQ1kbp2",0.623,1,0.115,-14.38,1,"Trust",45,"https://p.scdn.co/mp3-preview/4d949b818f8ce433caf9ace816b383d8440fce38?cid=4a1a457d14c0445a96e7021a5523905b",0.0347,116.308,4,0.0621,1,-2.3879669349859,-1.65637047094518,0.673847617577501,0.0612261167004129,0.0612261283194541,0.020021769507828,0.0612261167186821,0.0612261283176635,0.0612261228584583
"43",42,0.993,"Thomas Tallis",0.0751,510333,0.0693,"1Ud64pWX63TPOgTqoZlkIZ",0.0982,7,0.111,-29.366,1,"The Lamentations: First Set",26,"https://p.scdn.co/mp3-preview/34bd23b19dd8bef5140342de5d42b91a109c0727?cid=4a1a457d14c0445a96e7021a5523905b",0.04,78.147,4,0.0382,1,-4.82177310412282,-1.44608696136077,0.743436474117612,0.0388828353431859,0.0388828409408852,0.0621493349962635,0.0388828353518401,0.0388828409400553,0.038882838310158
"44",43,0.785,"Yusuf / Cat Stevens",0.685,164547,0.286,"1UDeGeTBw2GdbNKqFUzGyu",0.0158,0,0.121,-13.172,1,"If You Want To Sing Out, Sing Out",42,"https://p.scdn.co/mp3-preview/32c36ceed39dffe935cd6a17cdc18d9c0cb70a49?cid=4a1a457d14c0445a96e7021a5523905b",0.0348,132.404,4,0.851,2,-0.0430419301097402,0.983681757352112,0.0289150556382768,0.18806357691699,0.18806357481261,0.0307670650818387,0.188063576914119,0.188063574812851,0.188063575823315
"45",44,0.218,"The Lovin' Spoonful",0.552,125827,0.742,"1udKn1oNKYQSQ9OmiIWCMu",0,0,0.339,-7.963,1,"Do You Believe in Magic",55,"https://p.scdn.co/mp3-preview/3a68c7436943a6cb0680e953842368aadad7513c?cid=4a1a457d14c0445a96e7021a5523905b",0.0454,138.591,4,0.745,2,1.7966308833562,0.0786944830828566,0.00563570850993045,0.197536840622003,0.197536786035605,0.00668022651860966,0.197536840537151,0.197536786043757,0.197536811732945
"46",45,0.581,"Silent Waves",0.3,268800,0.319,"1uDuGxGnwMiFYiId1CdlYs",0.911,7,0.124,-17.626,1,"Next To Me - And The Stars",49,"https://p.scdn.co/mp3-preview/3eb6847e415a690e2d7c8899b7b233caeb7c79c5?cid=4a1a457d14c0445a96e7021a5523905b",0.0409,120.391,5,0.0393,1,-2.46777810311884,-2.16596776355686,0.739357866570478,0.0487175235163085,0.0487175318975387,0.0170544946320184,0.048717523529456,0.0487175318962772,0.0487175279579235
"47",46,0.788,"Self Help Audio Books",0.621,250066,0.228,"1uebYJ39u1TF8FdzmTmdMg",0,9,0.187,-18.53,0,"Exercise - 5 Fitness Tips to Gaining Muscle",9,"https://p.scdn.co/mp3-preview/c01eb4ce3f6373d3fa181cbc3603d7b3883a13fa?cid=4a1a457d14c0445a96e7021a5523905b",0.964,76.229,3,0.32,4,-2.7025179033186,3.50697844200823,0.0104170419182392,0.00908782837529436,0.00908782920364693,0.944143814108491,0.00908782837658571,0.00908782920352356,0.00908782881421928
"48",47,0.701,"Louis The Child",0.676,170611,0.5,"1uf5f99kLdlmUBEvVqrFyy",0,8,0.596,-6.878,1,"Love Is Alive",68,"https://p.scdn.co/mp3-preview/efa10bdededcb3dab5145dd519604d851dfbfee8?cid=4a1a457d14c0445a96e7021a5523905b",0.0412,97.863,4,0.903,2,1.14568269131672,1.15381487707436,0.0204393395445976,0.189711844053396,0.189711827162381,0.0310014829341403,0.18971184402704,0.189711827165023,0.189711835113421
"49",48,0.00138,"Dreamon",0.585,186667,0.744,"1UF8xCNMhmWndcVup9Awc7",0,6,0.104,-8.231,1,"We On - Radio Edit",21,"https://p.scdn.co/mp3-preview/1b261ff9245178ce943421c80e43e9c6eaee6b8b?cid=4a1a457d14c0445a96e7021a5523905b",0.057,147.103,4,0.754,2,1.49858416143253,0.340391545981056,0.00390654128286391,0.197899191261496,0.197899138052837,0.00659763705792552,0.197899191178669,0.197899138061067,0.197899163105141
"50",49,0.947,"Deep Watch",0.0958,216000,0.0259,"1UFmSqbxVtP5pl9r8KdeY1",0.844,10,0.102,-33.443,0,"Endless Fragments of Time",47,"https://p.scdn.co/mp3-preview/b4d9f13cc9556e4c281c0f2d5e7480c9ac4b4efa?cid=4a1a457d14c0445a96e7021a5523905b",0.0438,162.542,4,0.0674,1,-4.44100435404323,-2.26134353357691,0.707194834164633,0.0482952800908047,0.0482952868956506,0.0513287481560164,0.0482952801013959,0.0482952868946183,0.0482952836968814
"51",50,0.107,"Rihanna",0.688,191600,0.325,"1Tt4sE4pXi57mTD1GCzsqm",0,5,0.0837,-8.083,0,"Needed Me",77,"https://p.scdn.co/mp3-preview/c37edba61cea297d567dfcbc362a1e69932967d6?cid=4a1a457d14c0445a96e7021a5523905b",0.251,110.888,4,0.274,2,0.639211307411538,-0.0541136769024014,0.0156196488419533,0.193490416003821,0.193490389295933,0.016928338711806,0.193490415962567,0.193490389299803,0.193490401884116
"52",51,6.88e-06,"Shining",0.418,409613,0.967,"1TtdHZ4KvN56LCt9evBUaL",0.294,4,0.0762,-5.165,0,"Han Som Hatar Människan",28,"https://p.scdn.co/mp3-preview/b726ce8717ff268c87861e8fb7eddc7324d388ae?cid=4a1a457d14c0445a96e7021a5523905b",0.0799,125.028,4,0.0744,2,0.40723423550928,-1.90874502612385,0.0309322244913377,0.190498027612278,0.190498023312713,0.0165776483122059,0.190498027606044,0.190498023313335,0.190498025352087
"53",52,0.00676,"BIGBANG",0.649,237584,0.827,"1TTiZwoorWMR4KmaI0irjU",0,5,0.916,-3.465,1,"SOBER",52,"https://p.scdn.co/mp3-preview/201b23bee105a6d9426406b72f169b6fcebb7834?cid=4a1a457d14c0445a96e7021a5523905b",0.0838,129.963,4,0.474,2,2.20446484578509,0.212440889859409,0.0171475424235918,0.190699020156602,0.190699001958694,0.0293574028509332,0.190699020127914,0.190699001961397,0.190699010520868
"54",53,0.98,"Tony Lieberman",0.549,166000,0.0516,"1TtJJ7YP6JCQ3aH8PQpreD",0.933,5,0.126,-21.652,1,"The Christmas Song",38,"https://p.scdn.co/mp3-preview/035e28f7fb415e9d87e98fa2d01605bb661df85d?cid=4a1a457d14c0445a96e7021a5523905b",0.0589,61.047,4,0.174,1,-3.50132971553224,-0.0844587283762995,0.729555269853587,0.0438909410107962,0.0438909475042402,0.0509900086553077,0.0438909410209182,0.0438909475033019,0.0438909444518491
"55",54,0.000817,"Blindside",0.54,192213,0.959,"1TTOAw90zzNWKnUgzzcvZW",0,8,0.376,-3.775,1,"Pitiful",42,"https://p.scdn.co/mp3-preview/e4d0ba0c7a4f64afc08d7cb7a931a3671c709be8?cid=4a1a457d14c0445a96e7021a5523905b",0.0452,131.83,4,0.486,2,2.04995768544582,-0.319735926877495,0.00276554208527603,0.198671284355175,0.198671216940761,0.00387820674865037,0.198671284250518,0.198671216950922,0.198671248668697
"56",55,0.889,"Carly Simon",0.42,229973,0.353,"1tTOZjvzrkQSSf6XZFS2AY",5.53e-05,9,0.107,-10.154,1,"All The Things You Are",25,"https://p.scdn.co/mp3-preview/52a0fc58e2abe85578dc5b2d97df0f1febf89d7c?cid=4a1a457d14c0445a96e7021a5523905b",0.0294,111.938,4,0.267,3,-1.38844778023274,-0.148529364386661,0.1141485359364,0.168639977474045,0.168640011707459,0.0426514900203649,0.168639977527848,0.168640011702386,0.168639995631497
"57",56,0.927,"Aulis Sallinen",0.174,447120,0.00679,"1TTy8OzzrQSXKndYzV9Ep2",0.783,5,0.149,-34.542,1,"Sunrise Serenade, Op. 63",0,"https://p.scdn.co/mp3-preview/aef58e0196f302e61aa6accd17593e87aa93db25?cid=4a1a457d14c0445a96e7021a5523905b",0.0371,70.284,3,0.0741,1,-5.82205764004593,-1.04386656445529,0.820788273727394,0.025099845608154,0.025099849176001,0.0537124892009049,0.0250998456137706,0.0250998491754887,0.0250998474982864
